REF,GSM1302403,GSM1302404,GSM1302405,GSM1302406,GSM1302407,GSM1302408,GSM1302409,GSM1302410,GSM1302411
hsa-miR-138-5p,1318.29200409459,1215.20800231919,1536.33300149244,1242.40299729213,2997.66699362643,2796.88899332478,1536.33300149244,2729.23600742585,1471.66700144252
hsa-miR-139-3p,462.83299997884,488.124999990072,508.542000144866,494.207999904162,443.306000058391,618.832999987738,532.972000032982,380.193999955462,539.374999975206
hsa-miR-139-5p,5090.44399447936,4434.11099816536,5090.44399447936,1215.20800231919,7611.51398828377,3281.47200534318,2796.88899332478,6490.1110115664,2853.1810076652
hsa-miR-140-3p,476.680999989639,520.861000129666,553.180999942991,588.277999935895,574.000000129033,588.277999935895,514.528000080801,573.389000122525,522.528000078173
hsa-miR-140-5p,474.180999908342,608.180999981083,557.277999933589,534.194000122554,620.388999904256,601.361000093906,533.541999964604,562.77800003185,540.014000085812
hsa-miR-141-3p,2311.51400778389,1968.18100528047,2729.23600742585,2729.23600742585,3386.15300908824,2029.43099385969,1566.29199947354,2352.51399472382,1586.47199593773
hsa-miR-141-5p,809.874999737418,885.180999714428,909.193999839752,800.638999743214,1118.34699937281,866.735999890926,979.235999939479,964.346999906987,985.930999688425
hsa-miR-142-3p,2404.88899800668,2404.88899800668,1549.19399611243,1723.70799520569,1939.65299336883,1360.40300254903,1968.18100528047,2090.29200576079,1939.65299336883
hsa-miR-142-5p,636.680999841914,597.888999949634,634.193999915508,528.818999885924,530.681000161187,611.624999816414,404.736000085205,525.791999968072,420.194000140085
hsa-miR-143-3p,690.902999986019,763.318999946071,743.860999917793,758.027999815089,710.111000068441,546.514000176366,616.777999950568,627.43099993959,612.569000106585
hsa-miR-143-5p,927.806000184767,940.388999839358,814.860999776085,829.568999915296,889.013999841126,800.638999743214,832.16699971397,974.235999695026,838.472000059898
hsa-miR-144-3p,3748.72201039111,4703.63898840104,4131.87498786855,4281.18798599406,58871.2230700244,21776.5900086963,38012.5700652046,7995.47201056477,12861.0490075795
hsa-miR-144-5p,896.181000059282,858.666999734683,765.360999901178,785.319000083029,785.319000083029,642.444000011191,667.305999769021,705.263999800144,664.819000206089
hsa-miR-145-3p,583.61099981804,589.819000060919,469.777999873594,515.568999969129,451.16699987711,568.861000062611,446.860999960867,557.833000045383,452.166999967858
hsa-miR-145-5p,1679.66700401157,1924.79899631946,2094.13899993877,2271.72900438045,3394.33299613876,2109.47899975389,3394.33299613876,2215.66699250375,1924.79899631946
hsa-miR-1468,527.825999850096,568.701000042446,570.833000172438,535.028000056524,539.228999914933,595.125000183014,544.652999941109,639.291999969166,465.013999896452
hsa-miR-1469,671.221999925719,721.721999810715,590.438000174741,706.757000037979,366.903000082731,571.610999805149,368.311999915767,405.714999918935,567.29900012144
hsa-miR-146a-3p,490.666999854686,627.43099993959,634.943999889892,652.235999889554,525.791999968072,671.236000079089,479.652999948664,580.124999931564,481.249999843343
hsa-miR-146a-5p,609.847000099262,643.207999933951,539.374999975206,534.735999906055,798.417000094139,531.500000172745,690.902999986019,772.707999831398,687.222000044212
hsa-miR-146b-3p,506.555999922244,442.360999933682,370.124999954448,380.193999955462,565.250000097351,496.83299988195,549.16700005275,458.722000145601,552.027999959653
hsa-miR-146b-5p,452.868000054361,550.923999836999,591.965000148883,544.652999941109,504.763999967746,471.610999886356,503.340000031984,492.944000013763,458.027999968945
hsa-miR-1470,546.660000062503,572.417000182498,465.013999896452,596.471999876322,416.299000077639,516.347000067966,407.742999942783,350.70099997134,624.069000077276
hsa-miR-1471,798.84700015416,912.81900006736,811.36099976924,945.395999740222,637.486000139763,724.770999860025,630.958000200577,763.770999803399,697.014000159414
hsa-miR-148a-3p,3429.49999921374,2539.47199705519,2061.92399661114,2286.71499318488,3258.62499529941,1924.79899631946,3258.62499529941,1532.89599500344,818.555999902093
hsa-miR-148a-5p,491.306000113883,511.568999867649,573.389000122525,469.777999873594,392.360999977129,431.957999902132,577.430999979188,383.01400011944,581.583000057805
hsa-miR-148b-3p,547.075999832004,666.069000122715,609.243000113576,652.492999915855,636.812000059821,594.610999839659,630.472000011224,517.111000009799,520.007000074785
hsa-miR-148b-5p,438.611000050261,474.680999962254,585.681000121004,551.513999850372,240.666999940411,635.693999828978,553.180999942991,516.652999883628,556.58299994495
hsa-miR-149-3p,885.180999714428,920.068999990392,955.263999918153,900.638999852166,824.166999759109,1030.832998122,796.431000066151,1005.04200032077,817.125000092285
hsa-miR-149-5p,594.500000104809,561.375000085772,656.236000173603,627.43099993959,598.485999877053,608.180999981083,638.24999981989,477.805999940978,633.471999910024
hsa-miR-150-3p,724.125000164728,789.972000184442,927.806000184767,974.235999695026,817.125000092285,900.638999852166,691.95800020931,812.013999986955,665.846999975101
hsa-miR-150-5p,736.194000233208,659.16699991144,916.763999727748,909.193999839752,582.360999986439,589.139000042886,549.778000123225,373.818999947458,552.736000034789
hsa-miR-151-5p,955.263999918153,832.16699971397,683.514000118209,724.125000164728,444.193999868515,536.458000114528,327.596999954562,388.347000030795,350.721999948999
hsa-miR-151a-3p,466.486000036256,530.681000161187,526.417000112849,559.333000020228,498.111000071229,583.61099981804,428.736000035203,408.207999958572,435.568999987521
hsa-miR-152,1197.83300122332,1242.40299729213,1275.06899567401,1318.29200409459,1660.68100291169,2090.29200576079,2261.33299814947,1536.33300149244,2261.33299814947
hsa-miR-153,618.277999870193,608.95799988791,477.306000081988,529.582999962698,458.042000134485,458.042000134485,430.068999926989,467.153000142798,436.500000112116
hsa-miR-1537,566.194000097109,510.229000061257,492.582999914215,616.292000179054,553.757000170569,593.249999920247,612.000000130379,521.048999917491,583.042000044288
hsa-miR-1538,815.514000115242,828.825999781868,651.902999916203,725.556000138417,520.007000074785,749.368000075519,526.194000057556,822.979000249109,497.110999946675
hsa-miR-1539,510.229000061257,625.24999992157,519.764000069357,588.499999984318,515.299000162781,500.534999974427,519.444000061914,581.979000015137,786.902999858181
hsa-miR-154-3p,782.87500021447,704.13900008815,736.194000233208,687.222000044212,896.181000059282,453.791999868609,553.888999903847,796.431000066151,557.277999933589
hsa-miR-154-5p,1042.7500022484,1206.68100156164,1396.05600173948,1360.40300254903,1345.79199541999,1168.59700372349,3514.86099577668,1820.76399640264,3514.86099577668
hsa-miR-155-3p,785.319000083029,880.124999850947,873.277999750562,664.819000206089,595.597000036485,511.568999867649,617.542000102152,615.332999829622,613.138999998898
hsa-miR-155-5p,509.749999994136,489.11100009732,439.555999982556,547.361000104647,574.903000031741,438.611000050261,540.582999938022,612.569000106585,544.360999847498
hsa-miR-15a-3p,359.306000080671,451.16699987711,89.6939999711677,456.818999922278,571.528000117019,458.722000145601,596.306000027938,541.069000107768,598.485999877053
hsa-miR-15a-5p,439.555999982556,576.01400019139,445.097000097711,522.528000078173,570.471999828998,413.319000073144,545.403000142764,637.318999846588,548.069000101434
hsa-miR-15b-3p,698.207999989892,754.569000094153,624.472000141801,671.236000079089,807.611000174372,848.458000208261,1118.34699937281,900.638999852166,1118.34699937281
hsa-miR-15b-5p,2527.90299905189,2925.2779989354,3105.87499481689,3386.15300908824,1318.29200409459,827.208000043942,964.346999906987,1500.22200161133,974.235999695026
hsa-miR-16-1-3p,1030.832998122,974.235999695026,960.846999849508,923.527999986792,920.068999990392,1242.40299729213,1111.23600160437,1042.7500022484,1127.72199940833
hsa-miR-16-2-3p,999.832999674027,979.235999939479,701.485999937106,809.874999737418,774.943999976496,499.916999859437,704.13900008815,809.874999737418,704.13900008815
hsa-miR-16-5p,671.236000079089,792.249999790098,792.249999790098,892.792000303856,596.306000027938,392.360999977129,520.861000129666,628.319000098103,528.818999885924
hsa-miR-17-3p,758.027999815089,746.861000250832,782.87500021447,855.916999921487,746.861000250832,557.277999933589,882.916999872451,851.596999847821,882.916999872451
hsa-miR-17-5p,1005.04200032077,1058.13899935157,855.916999921487,1050.38900164991,1094.12500369258,1005.04200032077,845.18099996345,955.263999918153,851.596999847821
hsa-miR-181a-2-3p,537.125000084164,479.027999941661,566.667000020503,598.485999877053,550.444000026434,779.207999901151,561.375000085772,584.25000008795,562.77800003185
hsa-miR-181a-3p,549.778000123225,656.236000173603,540.014000085812,576.01400019139,540.582999938022,394.472000062001,388.347000030795,467.763999933497,380.193999955462
hsa-miR-181a-5p,651.056000168145,566.097000011276,531.957999989636,535.5000000927,516.167000133874,475.40299996115,572.11099993427,558.569000179515,582.360999986439
hsa-miR-181b-5p,463.923999911588,590.438000174741,489.353999966982,513.43100016503,533.617999962746,730.139000220948,539.693999947348,685.757000229123,586.957999911248
hsa-miR-181c-3p,746.861000250832,734.750000177572,821.652999886176,787.693999845448,814.860999776085,1253.41699982854,912.597000023249,798.417000094139,916.763999727748
hsa-miR-181c-5p,712.972000145453,604.999999932083,802.708000149735,740.277999912405,708.500000040261,616.056000073302,639.264000054845,682.527999961205,634.193999915508
hsa-miR-181d,1372.63900428108,1111.23600160437,1242.40299729213,1304.52799572666,1058.13899935157,985.930999688425,945.958000053911,1680.63899685716,950.8059999223
hsa-miR-182-3p,445.930999864486,507.361000049381,457.458000013721,589.139000042886,404.736000085205,589.819000060919,462.83299997884,541.583000009561,465.596999911087
hsa-miR-182-5p,1586.47199593773,1820.76399640264,1849.09699700078,1771.70799549918,1622.31899744282,1820.76399640264,1206.68100156164,1224.23599781894,1215.20800231919
hsa-miR-1825,490.31200011719,508.95800015334,512.700999849395,485.125000072146,460.631999973688,467.285000083512,390.388999892775,500.124999880194,714.215000191882
hsa-miR-1826,564.541999859935,499.215000160845,500.534999974427,512.340000100418,463.028000051835,581.499999809262,465.79199994202,446.271000046276,508.95800015334
hsa-miR-1827,686.520999790686,697.75699977474,691.757000217563,765.792000192209,448.826000034131,364.076000050896,399.951000053613,377.888999878784,95.6530000039651
hsa-miR-183-3p,630.65300008592,640.736000029736,553.888999903847,576.750000126735,711.832999830436,677.653000163326,546.068999998198,625.152999967808,548.569000149964
hsa-miR-183-5p,2853.1810076652,3281.47200534318,3188.15299816563,3794.22200527357,5743.09698613534,5090.44399447936,3281.47200534318,4434.11099816536,3281.47200534318
hsa-miR-184,643.207999933951,698.207999989892,759.944000226936,767.138999987778,626.596999907259,656.236000173603,496.83299988195,502.597000147508,498.111000071229
hsa-miR-185-3p,979.235999939479,1152.09699740103,1036.54200046858,964.346999906987,728.5970002186,1206.68100156164,1078.77799990577,805.346999878498,1085.30600010633
hsa-miR-185-5p,640.082999880522,644.042000065333,586.305999798122,659.16699991144,613.138999998898,731.458000205159,612.569000106585,588.277999935895,606.36100006982
hsa-miR-186-3p,728.5970002186,802.708000149735,629.167000122028,792.249999790098,478.4170000872,645.903000069429,534.194000122554,517.430999920089,540.582999938022
hsa-miR-186-5p,4076.33301051103,9169.19402046342,19315.5979620569,32987.4729024486,916.763999727748,940.388999839358,1660.68100291169,1849.09699700078,1660.68100291169
hsa-miR-187-3p,1360.40300254903,896.181000059282,1215.20800231919,1622.31899744282,885.180999714428,1471.66700144252,1331.86100211791,1233.40300414221,1318.29200409459
hsa-miR-187-5p,640.736000029736,727.596999842843,567.430999947211,628.319000098103,561.375000085772,657.139000110844,640.082999880522,512.638999863091,634.943999889892
hsa-miR-188-3p,534.735999906055,479.652999948664,522.528000078173,516.167000133874,597.278000150373,551.513999850372,599.250000145739,687.222000044212,600.693999821561
hsa-miR-188-5p,759.944000226936,937.292000118623,912.597000023249,969.361000036824,1910.24999338573,937.292000118623,706.81899986882,758.027999815089,710.111000068441
hsa-miR-18a-3p,553.180999942991,651.056000168145,514.528000080801,442.360999933682,551.042000047704,586.305999798122,714.528000162125,629.167000122028,719.346999812923
hsa-miR-18a-5p,547.361000104647,617.542000102152,448.653000053316,494.832999853837,592.638999946464,622.027999939566,521.985999970853,683.514000118209,529.972000152093
hsa-miR-18b-3p,394.472000062001,433.167000017105,418.056000042461,443.306000058391,474.680999962254,512.096999930346,491.931000011037,513.277999930472,494.207999904162
hsa-miR-18b-5p,437.944000106823,530.840000026576,482.638999975085,522.09700011797,478.646000101017,482.638999975085,479.667000137455,569.117999856757,473.027999843278
hsa-miR-1908,489.778000098783,612.417000109009,316.353999940745,613.895999834638,490.31200011719,572.417000182498,490.659999874879,548.409999999465,427.541999919605
hsa-miR-1909-3p,414.812000023205,480.131999932489,534.681000016589,507.681000041856,735.222000144083,716.978999792946,711.582999884105,753.868000074994,942.632000098341
hsa-miR-1909-5p,869.944000230228,1013.20800001636,950.12499998317,905.597000194174,542.285000120656,761.528000139276,547.549000142956,557.382000069864,585.722000178882
hsa-miR-190a,546.514000176366,526.860999867462,589.819000060919,484.236000102006,541.069000107768,693.167000146451,586.972000134471,430.068999926989,589.819000060919
hsa-miR-190b,2061.43100434281,1994.44399908275,2666.73599348541,2593.72199681558,2666.73599348541,1345.79199541999,1458.0969970659,2261.33299814947,1426.16699829871
hsa-miR-191-3p,1442.62500498199,1304.52799572666,2029.43099385969,1820.76399640264,2134.43100025073,1136.0140007185,995.471999939689,1206.68100156164,1005.04200032077
hsa-miR-191-5p,589.139000042886,527.431000170044,613.138999998898,463.917000080607,627.43099993959,538.818999916086,541.069000107768,555.347000112662,544.917000097289
hsa-miR-1910,1156.09699678434,1125.2709973024,1223.06899904424,1243.18099617302,1373.38200468963,1344.0139992791,1396.61100434739,1391.54900462117,3904.11799200942
hsa-miR-1911-3p,610.777999789149,458.042000134485,574.903000031741,594.500000104809,658.125000039651,745.639000180412,754.569000094153,629.750000116007,695.528000215122
hsa-miR-1911-5p,921.582999938491,974.770999686446,1029.0490035506,1238.36100271972,983.882000100626,929.763999820816,991.450999741443,886.999999814899,1649.76400541369
hsa-miR-1912,484.361000031625,435.125000083339,417.139000098391,483.847000127628,552.027999959653,559.66699981607,553.757000170569,459.78499993734,637.978999931031
hsa-miR-1913,464.464999855596,538.034999951828,594.271000018824,441.021000096074,471.055999987914,556.714999944763,429.32600003678,478.263999898466,693.271000171308
hsa-miR-1914-3p,468.846999974149,413.736000114304,545.159999998801,490.659999874879,451.250000070522,584.417000072666,437.944000106823,541.576000031984,893.492999748579
hsa-miR-1914-5p,507.117999960581,245.667000017644,571.610999805149,439.353999857923,612.944000122227,616.853999792582,613.443999954327,648.068999994778,1846.68800431083
hsa-miR-1915-3p,588.993000021595,350.70099997134,494.2220001414,418.561999907592,555.325999875445,564.541999859935,556.944000189534,536.576000046355,554.09000005595
hsa-miR-1915-5p,2748.80600891679,1901.99299835522,955.410000043414,955.410000043414,2128.20100197183,4078.93100824005,2161.66699867492,3654.24999541985,6200.53501972211
hsa-miR-192-3p,507.361000049381,512.096999930346,613.805999957023,283.568999932159,526.417000112849,678.986000165399,541.583000009561,410.06899997257,545.403000142764
hsa-miR-192-5p,584.839999901989,577.569000016208,528.264000145694,477.777999981685,543.867999975945,574.360999985123,548.826000029942,519.444000061914,562.048999876906
hsa-miR-193a-3p,60175.8481293976,60175.8481293976,32987.4729024486,24377.8479234036,4434.11099816536,6994.81899547825,15941.3189581686,32987.4729024486,15941.3189581686
hsa-miR-193a-5p,1411.23599643384,1411.23599643384,777.722000149327,366.70800010106,737.597000135137,1102.45800031566,774.943999976496,1264.2079963556,774.943999976496
hsa-miR-193b-3p,969.361000036824,1500.22200161133,1206.68100156164,1290.33300100351,979.235999939479,622.944000111315,955.263999918153,892.792000303856,955.263999918153
hsa-miR-193b-5p,585.681000121004,614.361000168109,635.693999828978,677.653000163326,422.902999881481,569.652999855633,627.43099993959,444.193999868515,625.152999967808
hsa-miR-194-3p,759.069000237342,824.409999722508,754.853999739488,869.944000230228,1061.37500207603,1039.31900303396,1051.77799991819,934.799000275272,978.561999870237
hsa-miR-194-5p,3565.5690059129,5104.03501125041,6580.00000628218,6441.12497954374,18208.5209659509,13721.3819546067,16555.3120063293,7846.47201535923,21776.5900086963
hsa-miR-195-3p,832.16699971397,824.166999759109,678.986000165399,728.5970002186,680.194000073011,771.000000045407,779.207999901151,748.625000011215,779.207999901151
hsa-miR-195-5p,586.222000032741,733.450999950026,670.424000148076,641.006999825493,588.993000021595,612.944000122227,523.479000139154,561.610999978144,406.846999887958
hsa-miR-196a-3p,1233.40300414221,1036.54200046858,772.707999831398,838.472000059898,714.528000162125,794.208000069601,663.624999943085,904.875000039572,653.458000096083
hsa-miR-196a-5p,4605.38901537145,3188.15299816563,2593.72199681558,3188.15299816563,1549.19399611243,2134.43100025073,2404.88899800668,3188.15299816563,2352.51399472382
hsa-miR-196b-3p,891.52099995826,761.528000139276,776.69400006159,833.97899992268,786.902999858181,861.499999865674,790.458000222952,1029.0490035506,1116.74300294934
hsa-miR-196b-5p,960.846999849508,1849.09699700078,2796.88899332478,1849.09699700078,772.707999831398,570.471999828998,824.166999759109,774.943999976496,832.16699971397
hsa-miR-197-3p,637.318999846588,622.944000111315,492.806000006443,444.193999868515,491.306000113883,370.124999954448,534.735999906055,695.528000215122,537.125000084164
hsa-miR-1972,441.674000122545,437.264000054779,460.631999973688,437.264000054779,505.056000072166,412.139000118062,457.715000080552,452.868000054361,368.311999915767
hsa-miR-1973,507.950999835271,549.236000128406,504.416999872754,432.583000005772,548.409999999465,385.319000128329,568.173999929437,406.846999887958,473.499999846274
hsa-miR-1974,394.353999992251,437.944000106823,391.333000131026,415.403000000589,695.311999911086,653.347000094827,692.506999970329,769.708000062628,625.24999992157
hsa-miR-1975,474.472000059283,445.811999947111,444.04199998513,412.882000017285,654.368000047765,613.443999954327,651.381999879306,738.389000172761,764.742999972878
hsa-miR-1976,388.097000034798,458.514000101862,392.069000125516,385.319000128329,671.832999846477,517.111000009799,667.923999916966,640.528000178123,639.291999969166
hsa-miR-1977,574.000000129033,578.381999913181,521.825999979969,550.042000135251,528.569000098187,474.124999903303,534.299000083801,508.500000050226,464.464999855596
hsa-miR-1978,500.728999963222,535.556000025313,518.999999871255,511.075999961584,575.069000059763,616.292000179054,577.569000016208,421.764000062989,495.937999919296
hsa-miR-1979,691.757000217563,708.061999875876,645.43799981751,745.110999888186,749.368000075519,556.944000189534,748.31900013952,580.443999824284,641.763999943306
hsa-miR-198,525.278000096006,503.278000048466,445.930999864486,484.9029999299,572.11099993427,528.818999885924,474.180999908342,500.611000103378,474.680999962254
hsa-miR-199a-3p,428.81900013649,497.54899999283,428.270999861861,488.464999934757,580.443999824284,543.221999854775,580.443999824284,444.416999984492,767.035000243216
hsa-miR-199a-5p,601.943999863393,581.499999809262,600.069000047211,603.757000198703,485.708000109237,535.950999902341,485.708000109237,551.652999981136,413.736000114304
hsa-miR-199b-5p,691.95800020931,521.528000152986,498.76399991556,552.027999959653,531.500000172745,676.638999949891,447.861000092184,574.000000129033,505.207999913686
hsa-miR-19a-3p,923.527999986792,809.874999737418,885.180999714428,896.181000059282,1304.52799572666,658.125000039651,834.917000220634,896.181000059282,842.360999909422
hsa-miR-19a-5p,373.818999947458,343.097000007394,377.20799988253,388.347000030795,512.638999863091,486.042000145537,283.568999932159,513.903000024646,270.403000086594
hsa-miR-19b-1-5p,446.860999960867,408.207999958572,283.568999932159,495.542000010231,513.277999930472,479.652999948664,350.721999948999,468.957999948223,428.736000035203
hsa-miR-19b-2-5p,576.750000126735,678.986000165399,686.097000005109,832.16699971397,491.931000011037,646.721999922192,522.528000078173,618.277999870193,530.681000161187
hsa-miR-19b-3p,422.902999881481,499.347000169562,488.124999990072,552.736000034789,832.16699971397,805.346999878498,863.402999758039,787.693999845448,855.916999921487
hsa-miR-200a-3p,399.075999969644,537.318999816458,517.111000009799,553.367999848379,521.048999917491,762.639000222127,527.104000010899,704.124999883085,468.846999974149
hsa-miR-200a-5p,458.722000145601,392.360999977129,388.347000030795,390.333000064973,531.957999989636,537.125000084164,535.5000000927,523.305999949646,498.76399991556
hsa-miR-200b-3p,1121.09699717196,1058.53500228838,1466.81899647923,1367.1669960667,2082.04900459253,1284.18099701618,2109.47899975389,1291.22200052249,1233.24299730834
hsa-miR-200b-5p,11492.7640302937,11492.7640302937,6994.81899547825,6490.1110115664,4855.49999686891,19315.5979620569,7611.51398828377,15941.3189581686,6994.81899547825
hsa-miR-200c-3p,880.124999850947,683.514000118209,636.680999841914,745.639000180412,809.874999737418,680.194000073011,644.042000065333,937.292000118623,654.375000082474
hsa-miR-200c-5p,593.806000160068,612.944000122227,507.950999835271,489.778000098783,428.270999861861,446.271000046276,578.771000189488,768.45799974264,316.353999940745
hsa-miR-202-3p,1396.61100434739,802.590000271336,436.068999960848,493.832999851847,575.582999962939,406.846999887958,590.438000174741,678.978999943302,512.340000100418
hsa-miR-202-5p,446.89600014301,489.778000098783,511.673999840156,522.950999834103,704.124999883085,223.485999970001,698.492999803758,617.847000166679,415.403000000589
hsa-miR-203,2666.73599348541,2473.138997046,1639.00000102308,1797.37500580549,1566.29199947354,748.625000011215,1085.30600010633,1426.16699829871,1111.23600160437
hsa-miR-204-5p,592.013999994392,653.458000096083,625.152999967808,672.693999960439,458.722000145601,270.403000086594,440.485999889169,563.403000175994,444.193999868515
hsa-miR-205-3p,1384.90300320388,1582.82599622086,1243.18099617302,1190.83299882088,1004.61799989175,1410.77100038256,1007.27099974754,1649.76400541369,1310.32599674904
hsa-miR-205-5p,1939.65299336883,2261.33299814947,2134.43100025073,2090.29200576079,969.361000036824,636.680999841914,1010.66699980892,1094.12500369258,960.846999849508
hsa-miR-2052,648.778000221096,549.500000019337,518.611000151886,578.103999833039,1176.86100226121,907.867999970084,1185.93799717145,974.770999686446,616.853999792582
hsa-miR-2053,567.29900012144,483.145999969362,627.2990001857,505.805999826612,559.66699981607,654.368000047765,560.805999830133,669.33300011329,631.486000133513
hsa-miR-2054,16555.3120063293,10423.3540103702,3748.72201039111,3565.5690059129,32308.8199947329,64213.0778093001,24481.0760209979,58871.2230700244,55325.1048608067
hsa-miR-206,569.652999855633,503.90299991914,526.860999867462,399.193999863382,650.068999812911,428.736000035203,535.875000067983,478.4170000872,541.069000107768
hsa-miR-208a,112.444000008668,112.444000008668,380.193999955462,383.01400011944,350.721999948999,404.736000085205,310.458000028913,496.83299988195,394.472000062001
hsa-miR-208b,550.444000026434,712.972000145453,668.249999887407,719.346999812923,705.263999800144,512.638999863091,591.389000019175,754.569000094153,593.610999973811
hsa-miR-20a-3p,618.832999987738,647.916999817436,644.805999928582,706.81899986882,739.02799977479,566.667000020503,781.028000023616,635.693999828978,781.028000023616
hsa-miR-20a-5p,9022.1670300055,8174.05598936261,10745.6250258879,9862.9579667115,423.688000001213,325.597000073817,466.299000152265,746.39599976253,553.048999881423
hsa-miR-20b-3p,7611.51398828377,6490.1110115664,4244.72198539303,4434.11099816536,19315.5979620569,9169.19402046342,4855.49999686891,10373.9730035007,5090.44399447936
hsa-miR-20b-5p,734.750000177572,743.860999917793,722.360999934495,678.986000165399,608.180999981083,578.291999992257,528.124999979167,661.291999813084,518.417000063671
hsa-miR-21-3p,730.221999764754,719.346999812923,661.291999813084,653.458000096083,736.194000233208,740.277999912405,562.181000143079,638.24999981989,563.403000175994
hsa-miR-21-5p,571.528000117019,573.389000122525,563.999999844098,548.069000101434,645.903000069429,454.832999922488,441.221999857333,566.097000011276,437.791999872358
hsa-miR-210,1426.16699829871,1521.56899659605,1187.24999929364,1275.06899567401,1224.23599781894,592.013999994392,817.125000092285,1064.73599633392,821.652999886176
hsa-miR-211-5p,540.582999938022,566.667000020503,629.750000116007,691.95800020931,526.860999867462,767.138999987778,672.693999960439,594.930999850335,672.693999960439
hsa-miR-2110,11642.604008546,7154.56198518246,7487.82602579365,7487.82602579365,5404.78498508485,17366.3610172345,5192.39600048407,18208.5209659509,23094.0000555142
hsa-miR-2113,1164.51400108291,940.16699974786,553.757000170569,616.853999792582,617.847000166679,771.756999879593,617.847000166679,545.159999998801,1121.09699717196
hsa-miR-2114-3p,657.166999926301,538.818999916086,734.388999811521,718.811999760519,530.15999988913,739.527999777027,524.742999976147,727.326000218653,955.410000043414
hsa-miR-2114-5p,511.375000039683,527.825999850096,562.347000126516,446.89600014301,663.132000034557,760.31199996094,660.478999847143,657.721999887618,644.014000129726
hsa-miR-2115-3p,961.499999773472,1176.86100226121,1379.78500339617,1338.27799787868,1940.52799371489,1367.1669960667,1835.47199866019,1513.59700106496,2719.40999120552
hsa-miR-2115-5p,1575.5970002403,1593.56200534958,3614.5560078263,3849.45099670535,2843.82599848831,1047.81899835297,2843.82599848831,958.299000030502,2817.2990004796
hsa-miR-2116-3p,420.896000053805,596.889000188919,448.014000132537,600.069000047211,426.360999993422,601.075999797231,505.056000072166,512.340000100418,642.347000050229
hsa-miR-2116-5p,498.902999878693,562.347000126516,485.708000109237,578.381999913181,437.944000106823,394.353999992251,441.99299996967,398.271000045708,467.285000083512
hsa-miR-2117,651.381999879306,586.957999911248,583.458000163097,678.332999769033,583.458000163097,450.811999884874,583.458000163097,474.472000059283,423.688000001213
hsa-miR-212-3p,9169.19402046342,6994.81899547825,13159.2079890371,10373.9730035007,60175.8481293976,7611.51398828377,5090.44399447936,13159.2079890371,4855.49999686891
hsa-miR-214-3p,447.861000092184,443.306000058391,540.582999938022,506.555999922244,575.457999848054,373.818999947458,450.485999972911,418.056000042461,431.957999902132
hsa-miR-214-5p,512.638999863091,664.819000206089,419.166999929201,589.819000060919,576.01400019139,539.374999975206,448.653000053316,366.70800010106,453.153000113299
hsa-miR-215,2090.29200576079,1750.62499640595,2853.1810076652,2853.1810076652,5423.33299561443,2222.94400096409,1275.06899567401,3281.47200534318,1275.06899567401
hsa-miR-216a,510.222000041824,562.181000143079,523.305999949646,636.680999841914,310.458000028913,89.6939999711677,89.6939999711677,89.6939999711677,112.444000008668
hsa-miR-216b,3938.417009038,3794.22200527357,3794.22200527357,4244.72198539303,15941.3189581686,24377.8479234036,4076.33301051103,11492.7640302937,4244.72198539303
hsa-miR-217,467.153000142798,576.750000126735,493.388999931447,559.943999911927,654.375000082474,612.569000106585,673.652999800768,600.693999821561,671.236000079089
hsa-miR-218-1-3p,985.930999688425,927.806000184767,796.431000066151,834.917000220634,866.735999890926,969.361000036824,812.013999986955,855.916999921487,829.568999915296
hsa-miR-218-2-3p,1521.56899659605,1275.06899567401,1304.52799572666,1264.2079963556,1050.38900164991,1660.68100291169,767.138999987778,1025.04200107237,761.624999990862
hsa-miR-218-5p,688.444000011893,740.277999912405,630.65300008592,673.652999800768,683.514000118209,876.360999747421,480.542000093261,616.777999950568,482.083000089753
hsa-miR-219-1-3p,615.332999829622,728.5970002186,680.194000073011,752.458000059494,676.638999949891,754.569000094153,1030.832998122,684.86100005464,1042.7500022484
hsa-miR-219-2-3p,2134.43100025073,2997.66699362643,2261.33299814947,2925.2779989354,1253.41699982854,2527.90299905189,2925.2779989354,1458.0969970659,2925.2779989354
hsa-miR-219-5p,479.652999948664,645.903000069429,599.250000145739,553.180999942991,479.027999941661,470.59699988366,481.249999843343,501.249999881077,482.680999936711
hsa-miR-22-3p,851.596999847821,923.527999986792,1136.0140007185,1111.23600160437,769.000000020348,1318.29200409459,1197.83300122332,807.611000174372,1206.68100156164
hsa-miR-22-5p,741.903000001554,681.12500019993,546.068999998198,599.250000145739,603.681000055447,445.930999864486,582.360999986439,608.95799988791,557.833000045383
hsa-miR-220,594.930999850335,584.25000008795,599.930999989344,516.652999883628,686.097000005109,659.16699991144,554.596999940434,544.917000097289,558.569000179515
hsa-miR-220b,13159.2079890371,13159.2079890371,15941.3189581686,13159.2079890371,6490.1110115664,6069.09698530397,5423.33299561443,6994.81899547825,5423.33299561443
hsa-miR-220c,510.91700005898,562.77800003185,533.541999964604,553.888999903847,599.250000145739,523.305999949646,406.444000076746,327.596999954562,421.542000038038
hsa-miR-221-3p,3281.47200534318,2853.1810076652,3938.417009038,3281.47200534318,3188.15299816563,3794.22200527357,3105.87499481689,3794.22200527357,3105.87499481689
